id,company_id,branch_id,supplier_id,user_id,purchase_date,status,total_amount,tax_amount,net_amount,payment_status,created_at
25b665a2-1ce5-4b3e-b8fe-cfbf8d4929dd,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,212cf991-45e9-4b5e-b07d-aa0303292cbb,3f0519f3-383c-48a1-8609-f4b51fd5ecd4,2024-10-11,received,19686.66,984.33,20670.99,paid,2024-10-11T15:03:48
b7138697-70ca-4437-9f62-c34036cfa2fe,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,163ff4fe-e14c-46c5-a7ec-e4edfbb1b832,7760d86e-b342-473c-8c64-b55d64aa491a,2022-08-31,cancelled,46419.33,2320.97,48740.3,unpaid,2022-08-31T18:04:05
6e9eb028-7e80-4d0b-8f5f-29d10b2becc2,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,65ab3eab-caf3-41f6-8cfc-19f116a30364,045901bc-3a1a-4a0b-bd8b-876c218464f4,2023-09-25,received,144940.61,7247.03,152187.64,paid,2023-09-25T12:59:07
232724bc-3e48-4a66-80ec-c07d1210dad6,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,7eb2daa0-a295-4484-bb3e-a157e2b20283,3b9ffffd-ca39-4330-b08f-59cdb916323f,2022-02-10,pending,673074.44,33653.72,706728.16,paid,2022-02-10T12:52:37
fa8e026b-9c7a-4265-ab3c-6bff8dcbc2e2,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,7eb2daa0-a295-4484-bb3e-a157e2b20283,355d120a-98dd-4393-a62e-df5f4b8a455b,2023-08-09,received,8310.12,415.51,8725.63,paid,2023-08-09T17:29:45
591fdf0a-5b70-49e0-944b-15bef0552ed5,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,abee37a2-746f-4580-9f72-500aae5a8cd7,3f0519f3-383c-48a1-8609-f4b51fd5ecd4,2023-08-04,received,9397.8,469.89,9867.69,partial,2023-08-04T13:15:17
15115377-d019-4829-be9a-6651a425787e,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,4bd0b582-5268-49ae-80fc-e11ee1d174c1,7760d86e-b342-473c-8c64-b55d64aa491a,2024-04-14,pending,1088184.6,54409.23,1142593.83,paid,2024-04-14T10:12:17
d10e467d-b3c5-400f-950d-36dab7618601,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,120b15c2-6028-48b8-b30e-40f358f81c6b,29998a31-9af5-4c58-9bfe-cde4f9a96969,2023-08-09,received,56418.17,2820.91,59239.08,partial,2023-08-09T12:25:36
4e504e76-d7cf-4648-9a9c-271889305a95,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,ac762d6f-ed3b-4c87-b515-d60985542a08,81c496fc-1d35-4405-9a7d-ae0a15104d5b,2024-07-17,cancelled,279111.72,13955.59,293067.31,unpaid,2024-07-17T08:31:01
163f2d51-105b-4ab6-82ec-fcd14070c743,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,915d3acf-eead-4094-96cc-2190b09bc5fb,e213801b-a706-48c3-9ba4-7db14d3912f3,2022-12-31,received,131427.82,6571.39,137999.21,paid,2022-12-31T13:07:37
1dbc9383-99f0-46c0-84e8-0dc8b0e77961,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,1c82d8ea-34eb-4ff8-bf9d-a85944d2c0a7,74245d66-8df4-4678-b1e9-76d5e231caff,2023-03-18,received,20430.59,1021.53,21452.12,unpaid,2023-03-18T17:03:27
79e806b6-fb46-4930-b262-18ef7a6c163e,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,7eb2daa0-a295-4484-bb3e-a157e2b20283,9dd0c56d-a9cf-4c8d-a998-9df89eb48a85,2022-10-28,received,79431.12,3971.56,83402.68,paid,2022-10-28T13:55:12
024d62af-869d-447a-a331-2788116985b8,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,9feb0f55-7e5c-4581-9a8d-f846c8f20ce3,9dd0c56d-a9cf-4c8d-a998-9df89eb48a85,2022-02-14,received,1842439.0,92121.95,1934560.95,paid,2022-02-14T08:53:06
10fbc2c3-d371-446d-a09d-63e8fc9b3c43,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,d5687860-0dc6-4c96-9140-5a55a497c94d,33baaf1c-3618-44b5-b42a-4673992689f8,2023-07-31,pending,393912.7,19695.64,413608.34,paid,2023-07-31T09:05:52
dd7693cc-1055-4f3b-aee3-8dd028a032d0,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,d5687860-0dc6-4c96-9140-5a55a497c94d,61d2418d-6936-4075-a481-1d994952d89b,2023-12-12,received,41424.35,2071.22,43495.57,partial,2023-12-12T18:01:01
5c5aae1a-57f1-48ac-9558-4fe50386aeca,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,163ff4fe-e14c-46c5-a7ec-e4edfbb1b832,f17772cf-7a8e-4e04-aeef-8c148fe1a7e5,2022-08-15,cancelled,812006.37,40600.32,852606.69,unpaid,2022-08-15T15:07:19
66298ea1-ea23-4bcf-a76b-32f08e193e44,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,91a165e0-dd29-43a8-94ba-b0d57d9f77f2,4736f247-39f8-400c-b9ea-519dfbb485f6,2022-06-05,received,40062.87,2003.14,42066.01,unpaid,2022-06-05T16:13:31
3cef55a6-18fb-4607-9b47-9ac38496b0ab,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,a8680bb4-102b-4cf4-a170-5eb5a2500495,f72410dd-3260-4ece-a477-1ae69ac1e84e,2023-10-06,received,282673.17,14133.66,296806.83,paid,2023-10-06T16:16:41
00cf2b22-5cb2-4aa8-9e35-46abe57030f5,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,7eb2daa0-a295-4484-bb3e-a157e2b20283,74245d66-8df4-4678-b1e9-76d5e231caff,2022-11-28,received,467593.95,23379.7,490973.65,paid,2022-11-28T15:08:25
8928a37f-9c83-4c7e-a773-defd8ec334cf,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,120b15c2-6028-48b8-b30e-40f358f81c6b,29998a31-9af5-4c58-9bfe-cde4f9a96969,2024-08-31,received,34550.7,1727.53,36278.23,paid,2024-08-31T16:16:37
7a2681d8-429c-497d-af0b-4d31f90655cb,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,a51cd41b-e869-4b37-852e-977a6d82cbac,2afe7cda-5682-4c01-a59f-5f13090047f6,2022-04-28,received,25331.42,1266.57,26597.99,paid,2022-04-28T16:01:07
be8d36a6-5e38-41f9-bd80-05c1afea2f50,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,65ab65ca-54f8-4e8d-9e84-87384d6d4fdd,81c496fc-1d35-4405-9a7d-ae0a15104d5b,2023-11-12,received,148670.64,7433.53,156104.17,paid,2023-11-12T09:38:45
2d404c8e-9110-4c12-a207-d659ddfe562a,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,163ff4fe-e14c-46c5-a7ec-e4edfbb1b832,aadd1a3f-3f20-499a-b950-51966ac9090c,2023-10-09,received,37369.64,1868.48,39238.12,partial,2023-10-09T18:22:32
c413a65a-c982-4214-843b-8dfc5f3f7861,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,1c82d8ea-34eb-4ff8-bf9d-a85944d2c0a7,74245d66-8df4-4678-b1e9-76d5e231caff,2022-03-26,received,91470.75,4573.54,96044.29,paid,2022-03-26T09:34:50
d87f39ab-e132-4771-9bc6-565312ab3251,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,65ab65ca-54f8-4e8d-9e84-87384d6d4fdd,f72410dd-3260-4ece-a477-1ae69ac1e84e,2023-08-27,pending,948925.0,47446.25,996371.25,partial,2023-08-27T15:48:13
294eb0f1-9752-46d2-be5c-76c47ba62b82,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,a6869331-1795-462a-be24-e6127ba25ce4,f17772cf-7a8e-4e04-aeef-8c148fe1a7e5,2023-11-05,received,58104.94,2905.25,61010.19,paid,2023-11-05T13:17:57
0a6afb50-ab00-4ad4-a52e-1dbf2d7c00fd,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,2e058fb2-fb73-468b-8aa7-773746a04d4e,c75c1d53-938d-4640-b118-e5ada06ce255,2022-09-09,received,1039434.86,51971.74,1091406.6,partial,2022-09-09T09:11:32
b3b90b8e-90f7-43b3-b1e0-3de34bb45808,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,986742bb-c2a2-474f-9c7b-2639157ac1dc,29998a31-9af5-4c58-9bfe-cde4f9a96969,2023-07-15,received,559510.59,27975.53,587486.12,paid,2023-07-15T17:48:45
05501059-eb45-450c-8f45-706baf92ed15,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,932c09fc-c8f5-49eb-9664-f631b2f0daee,4736f247-39f8-400c-b9ea-519dfbb485f6,2023-03-04,cancelled,94716.32,4735.82,99452.14,unpaid,2023-03-04T17:52:07
d873ba6a-ab03-4056-8778-f5f5abc99595,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,0436de05-d70a-4512-bbe5-92540b42cd62,9dd0c56d-a9cf-4c8d-a998-9df89eb48a85,2024-03-17,cancelled,2930.8,146.54,3077.34,unpaid,2024-03-17T11:31:27
dc3f3b01-3e9a-4bda-bb9f-6a2847d99524,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,2e058fb2-fb73-468b-8aa7-773746a04d4e,f72410dd-3260-4ece-a477-1ae69ac1e84e,2023-04-26,received,7246.11,362.31,7608.42,paid,2023-04-26T12:16:56
8e352fb9-28de-4744-b8d9-3f5a7f1788ea,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,98c89a77-2c04-42af-b942-fda9d9dad8b5,163b0e08-1801-4ae5-af8c-f287fbcdff7c,2022-05-27,received,531265.77,26563.29,557829.06,paid,2022-05-27T17:40:09
d936ee6d-01e7-4f41-a93b-5a60551e3805,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,7490c99c-54fd-4577-bf9f-ad2156c1e1c9,79c1732a-a6d1-4565-b515-c59de4dbdfe5,2022-07-09,pending,180558.62,9027.93,189586.55,paid,2022-07-09T12:43:10
5487b525-3f22-46f6-b370-37b3b24ab2d5,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,65ab3eab-caf3-41f6-8cfc-19f116a30364,61d2418d-6936-4075-a481-1d994952d89b,2024-04-30,received,347448.39,17372.42,364820.81,partial,2024-04-30T18:11:12
e80868af-c5b1-4810-ab0c-735a3dd03b4b,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,50379a95-cd15-4dab-a9db-6c5b86cdcdfc,163b0e08-1801-4ae5-af8c-f287fbcdff7c,2023-11-08,received,26504.72,1325.24,27829.96,paid,2023-11-08T17:37:30
071e6faf-4de7-4635-815b-f9aecb1c9ef4,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,212cf991-45e9-4b5e-b07d-aa0303292cbb,aadd1a3f-3f20-499a-b950-51966ac9090c,2023-11-02,received,140.4,7.02,147.42,paid,2023-11-02T15:54:16
6f0a145a-6af0-4574-b2f7-ed4a9dff6e34,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,98c89a77-2c04-42af-b942-fda9d9dad8b5,9a16d7d2-dc18-4141-a14f-3394de4b98bc,2024-10-08,received,1908704.1,95435.21,2004139.31,paid,2024-10-08T15:18:52
62671121-c8cf-45e2-a2af-e5136767432c,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,73cdd1f6-899b-4147-97ca-0b457d675d36,2afe7cda-5682-4c01-a59f-5f13090047f6,2022-03-03,received,551422.1,27571.1,578993.2,partial,2022-03-03T13:48:50
44a805c3-5523-44ac-8523-ef0e7bf3e4fa,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,0436de05-d70a-4512-bbe5-92540b42cd62,29998a31-9af5-4c58-9bfe-cde4f9a96969,2023-07-18,received,18718.8,935.94,19654.74,paid,2023-07-18T10:32:51
200ed948-baef-4a40-b4a9-f6e3eb0dd3fa,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,1c82d8ea-34eb-4ff8-bf9d-a85944d2c0a7,33baaf1c-3618-44b5-b42a-4673992689f8,2022-09-22,received,88150.56,4407.53,92558.09,partial,2022-09-22T09:39:18
f2679b51-531f-4df0-87a0-3dd5a4c8fe14,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,e85c486a-b105-4e73-9e2f-e4fd936aa67b,5a96b78c-2c6b-4aaa-88b5-7c7485705113,2024-02-08,received,81457.55,4072.88,85530.43,partial,2024-02-08T11:03:32
383b62a1-cc27-4da8-90f7-b04cc02ddca6,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,3b91033a-58fc-4601-904a-62494351553a,81c496fc-1d35-4405-9a7d-ae0a15104d5b,2023-01-27,received,11792.52,589.63,12382.15,paid,2023-01-27T14:07:43
b9f599dd-34e8-4f9f-9f38-d0b4ce5c51b6,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,588a3ca9-790e-4c7e-a52f-20b4fe497cce,9a16d7d2-dc18-4141-a14f-3394de4b98bc,2023-03-08,received,291900.03,14595.0,306495.03,paid,2023-03-08T08:40:25
eadb9ba9-f5d5-406b-9afc-6ebce59025a1,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,399195ea-6f83-4bd1-854c-0576868e3b5b,1db94196-443a-440f-ad7e-c4422bb047e3,2022-11-20,received,2094508.05,104725.4,2199233.45,paid,2022-11-20T15:16:54
81dcd618-cd2d-4e08-9aba-30cedab61e5c,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,f59bf2da-1446-4867-9c8a-70d19a11a30d,e452be79-f94b-4709-88bf-8f66053789c4,2023-10-11,received,20382.75,1019.14,21401.89,paid,2023-10-11T11:22:55
70540273-b87c-4443-b6a8-329202eb0415,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,e85c486a-b105-4e73-9e2f-e4fd936aa67b,7760d86e-b342-473c-8c64-b55d64aa491a,2024-03-01,received,1199306.15,59965.31,1259271.46,paid,2024-03-01T15:27:36
e207937f-ddb1-4c9c-9a8d-2bb3bd674ad7,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,588a3ca9-790e-4c7e-a52f-20b4fe497cce,aadd1a3f-3f20-499a-b950-51966ac9090c,2024-02-15,received,353416.25,17670.81,371087.06,partial,2024-02-15T14:55:11
ed9def34-f22a-420e-8554-1bb87066e093,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,ac762d6f-ed3b-4c87-b515-d60985542a08,517d046e-f5e7-4244-8dab-e8995b9bfdc4,2022-12-23,received,623879.59,31193.98,655073.57,partial,2022-12-23T16:37:14
fa94cb09-19f7-4e73-8a74-69bcd272d8a7,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,a9f065ca-cf51-4492-bb14-e9059818290f,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,2024-09-25,received,1219049.06,60952.45,1280001.51,paid,2024-09-25T08:13:25
c25c4d16-fdf2-43a3-a3f6-3355fc5dfc47,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,50379a95-cd15-4dab-a9db-6c5b86cdcdfc,f17772cf-7a8e-4e04-aeef-8c148fe1a7e5,2023-01-10,received,612040.67,30602.03,642642.7,paid,2023-01-10T10:36:17
58bc7a02-46ff-474b-b499-b040d98b4d31,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,1b6e5347-c3b2-41b9-8445-7086d99c375d,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,2023-03-31,received,25812.03,1290.6,27102.63,paid,2023-03-31T08:20:16
9c1bceac-32c8-4d3a-90dd-2eaa2ff63836,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,a51cd41b-e869-4b37-852e-977a6d82cbac,c75c1d53-938d-4640-b118-e5ada06ce255,2023-12-03,received,139008.96,6950.45,145959.41,paid,2023-12-03T17:54:36
611cc3c9-fcf4-43ce-b05b-a2c15d5c2045,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,588a3ca9-790e-4c7e-a52f-20b4fe497cce,3f0519f3-383c-48a1-8609-f4b51fd5ecd4,2023-01-01,received,405737.34,20286.87,426024.21,paid,2023-01-01T18:04:18
a156ffe5-7e2a-4299-9224-fa15f8dfae8d,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,5876ac2e-6534-414c-b629-58ed4b6ef76b,5a96b78c-2c6b-4aaa-88b5-7c7485705113,2022-02-06,received,135461.39,6773.07,142234.46,paid,2022-02-06T08:02:15
5af169d4-e5a9-4cf9-9a53-bf3b9df328ff,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,65ab3eab-caf3-41f6-8cfc-19f116a30364,3b9ffffd-ca39-4330-b08f-59cdb916323f,2022-08-17,received,29433.25,1471.66,30904.91,partial,2022-08-17T17:11:06
6ef0c172-9300-43e4-acc1-6882b6b4155b,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,abee37a2-746f-4580-9f72-500aae5a8cd7,f17772cf-7a8e-4e04-aeef-8c148fe1a7e5,2024-02-07,received,60699.95,3035.0,63734.95,paid,2024-02-07T08:56:17
ae0c65ca-d783-47da-a941-c89e4cdbbcda,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,73cdd1f6-899b-4147-97ca-0b457d675d36,bcde24c7-84f3-4459-afee-eba83339896c,2022-04-15,received,112353.66,5617.68,117971.34,paid,2022-04-15T16:41:05
b58dc09a-f58e-40b9-9dcc-378c27d7c5ef,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,120b15c2-6028-48b8-b30e-40f358f81c6b,045901bc-3a1a-4a0b-bd8b-876c218464f4,2024-08-17,cancelled,38729.56,1936.48,40666.04,unpaid,2024-08-17T16:52:38
fa34ac8f-35ea-4ce3-9e0d-4285fa17a34b,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,2e598a56-6968-4a17-8b69-b1a3e5fda9a6,9dd0c56d-a9cf-4c8d-a998-9df89eb48a85,2023-11-11,received,79735.11,3986.76,83721.87,unpaid,2023-11-11T08:58:09
4e9b5183-752e-4306-aae1-b491cb3ee56b,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,399195ea-6f83-4bd1-854c-0576868e3b5b,29998a31-9af5-4c58-9bfe-cde4f9a96969,2024-10-11,received,184262.32,9213.12,193475.44,paid,2024-10-11T17:36:06
e8b986e2-1e4e-43ae-af25-99e29ad2c7f8,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,68d67282-8967-46e5-9c05-b39b454d3a61,045901bc-3a1a-4a0b-bd8b-876c218464f4,2024-12-29,received,316501.23,15825.06,332326.29,partial,2024-12-29T17:55:11
b0b05d87-e92b-4bc9-9fa2-0be08f1de504,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,932c09fc-c8f5-49eb-9664-f631b2f0daee,7760d86e-b342-473c-8c64-b55d64aa491a,2024-02-16,received,846043.58,42302.18,888345.76,paid,2024-02-16T18:36:44
e7fcee80-2f8f-4a66-9977-068419e84049,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,1c82d8ea-34eb-4ff8-bf9d-a85944d2c0a7,61d2418d-6936-4075-a481-1d994952d89b,2023-09-06,cancelled,361288.32,18064.42,379352.74,unpaid,2023-09-06T15:19:45
b064a037-48a2-45da-9bde-e2e62f13f32a,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,a51cd41b-e869-4b37-852e-977a6d82cbac,09cd08c0-c83a-42f5-96cc-b9c13c2aa7e4,2024-11-15,received,440220.53,22011.03,462231.56,paid,2024-11-15T13:18:27
91950809-2d4b-44f1-8310-437501886e06,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,932c09fc-c8f5-49eb-9664-f631b2f0daee,f0e9f4da-9ca0-492d-a21e-3f8a819f9184,2022-03-08,received,397375.35,19868.77,417244.12,paid,2022-03-08T10:10:38
b565ad9f-1464-4974-b403-18f631670022,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,1b6e5347-c3b2-41b9-8445-7086d99c375d,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,2024-10-27,received,84345.93,4217.3,88563.23,paid,2024-10-27T08:25:47
37af19c1-2215-42ea-88ce-fb189f00f230,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,932c09fc-c8f5-49eb-9664-f631b2f0daee,ea13a2c7-2a88-40f3-b073-4e507c524f18,2022-07-03,received,23871.21,1193.56,25064.77,paid,2022-07-03T11:49:21
e9186fee-702e-407b-8691-29f0e638f42c,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,65ab3eab-caf3-41f6-8cfc-19f116a30364,3b9ffffd-ca39-4330-b08f-59cdb916323f,2022-10-25,received,237046.68,11852.33,248899.01,paid,2022-10-25T08:00:31
41268487-1b80-4bdf-b024-d8c5a115d697,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,5892822b-93fa-4e9b-9b06-04ab7cae2b45,f72410dd-3260-4ece-a477-1ae69ac1e84e,2023-05-05,received,718157.26,35907.86,754065.12,unpaid,2023-05-05T09:59:27
cecca1f3-6b84-441f-b8d0-05851514f839,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,f59bf2da-1446-4867-9c8a-70d19a11a30d,8626b762-d8ef-4e32-8446-33cdac213522,2024-06-09,received,304044.32,15202.22,319246.54,paid,2024-06-09T08:58:48
6dab4fd9-c5a1-40d9-b55b-89222d2e7af8,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,163ff4fe-e14c-46c5-a7ec-e4edfbb1b832,3f0519f3-383c-48a1-8609-f4b51fd5ecd4,2023-02-01,cancelled,22206.42,1110.32,23316.74,unpaid,2023-02-01T16:47:48
c19a6ca4-25d7-499b-811c-25bb89138c39,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,ee80acdb-977a-4af3-a9bf-47fc4a9fbcab,3b9ffffd-ca39-4330-b08f-59cdb916323f,2022-04-30,received,375600.55,18780.03,394380.58,paid,2022-04-30T15:49:38
425477b4-e864-4cd5-9c33-d398a2719748,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,f0c1ed07-3526-4728-95b1-d86fb6fd7a9a,f72410dd-3260-4ece-a477-1ae69ac1e84e,2024-06-10,received,398829.18,19941.46,418770.64,paid,2024-06-10T18:55:03
29c914eb-7616-40b7-82e9-87d5a202b861,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,932c09fc-c8f5-49eb-9664-f631b2f0daee,9a16d7d2-dc18-4141-a14f-3394de4b98bc,2022-02-21,pending,4796.0,239.8,5035.8,paid,2022-02-21T12:36:35
33fd67f5-33d3-488c-b26f-7e2b05a3d6ef,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,f0c1ed07-3526-4728-95b1-d86fb6fd7a9a,f72410dd-3260-4ece-a477-1ae69ac1e84e,2023-06-13,pending,2430.86,121.54,2552.4,partial,2023-06-13T08:10:22
c3273392-df67-489b-b1d8-7182a47266bb,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,e4db980d-829c-4c9f-8e25-8b04ab8459dd,f17772cf-7a8e-4e04-aeef-8c148fe1a7e5,2022-04-07,received,8553.28,427.66,8980.94,paid,2022-04-07T10:27:32
d31bbeb5-0a93-4120-85f8-36ccf1c0acda,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,a8680bb4-102b-4cf4-a170-5eb5a2500495,09cd08c0-c83a-42f5-96cc-b9c13c2aa7e4,2023-08-26,received,563269.43,28163.47,591432.9,paid,2023-08-26T13:23:26
67721e6b-68f5-4dc0-9cc2-db3a4dd8ed82,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,163ff4fe-e14c-46c5-a7ec-e4edfbb1b832,aadd1a3f-3f20-499a-b950-51966ac9090c,2023-10-29,received,129601.75,6480.09,136081.84,unpaid,2023-10-29T18:27:54
28e271ed-2c5c-4352-ab8e-0b9566f4bfe8,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,50379a95-cd15-4dab-a9db-6c5b86cdcdfc,5a96b78c-2c6b-4aaa-88b5-7c7485705113,2022-06-24,received,609093.04,30454.65,639547.69,paid,2022-06-24T10:56:13
74570fba-6e73-44ee-bf32-eaa3ec87edbf,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,212cf991-45e9-4b5e-b07d-aa0303292cbb,4736f247-39f8-400c-b9ea-519dfbb485f6,2024-11-20,pending,68534.39,3426.72,71961.11,paid,2024-11-20T08:46:33
294f2837-1fa4-4b28-8f73-a41d29376ace,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,f59bf2da-1446-4867-9c8a-70d19a11a30d,33baaf1c-3618-44b5-b42a-4673992689f8,2022-05-14,received,38311.2,1915.56,40226.76,paid,2022-05-14T13:13:25
132632fe-898a-405d-9483-78c7dc0c7e66,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,9fc17485-c25c-4c84-a174-831549165eab,79c1732a-a6d1-4565-b515-c59de4dbdfe5,2024-10-11,received,15762.74,788.14,16550.88,paid,2024-10-11T15:26:02
a9c760d5-9706-4fac-adf2-a1ecdad82160,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,f19ab549-e262-470a-aa44-9bacdee97062,6708a3ae-03ac-432d-8065-25bbf8f3a753,2023-02-19,received,8483.77,424.19,8907.96,unpaid,2023-02-19T14:56:30
