id,product_id,warehouse_id,quantity_on_hand,reorder_level,reorder_quantity,updated_at
1aca7c47-f824-45af-b754-f8d22439f0fe,503c616a-4d6b-486a-aa85-3c11accd8e76,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,356,27,81,2025-01-01T00:00:00
0f4c518c-4df9-49a2-a0f4-62e5cbde187d,503c616a-4d6b-486a-aa85-3c11accd8e76,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,198,12,24,2025-01-01T00:00:00
79682069-5f55-4f0a-b9d2-97b4a14cb8eb,d1722590-9a3c-46a7-8ce7-b44bdb94c552,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,147,35,175,2025-01-01T00:00:00
c6dc6a5b-c4ae-4696-aca8-3bb4181648a2,d1722590-9a3c-46a7-8ce7-b44bdb94c552,e27df25e-c09e-4e8b-93d9-11ef7be3c806,400,44,88,2025-01-01T00:00:00
23182d0c-ec18-45ea-891f-ffdfbc23572d,d1722590-9a3c-46a7-8ce7-b44bdb94c552,62064292-9471-4874-ae4a-cb0ef27d57d4,134,38,190,2025-01-01T00:00:00
6743330a-d056-4bdc-8d4d-cff1f44b3efa,53c5bf64-dcfe-41b2-a60a-fc05d9eafabc,e27df25e-c09e-4e8b-93d9-11ef7be3c806,449,34,170,2025-01-01T00:00:00
e181d648-5105-4861-9c12-701ef58e946a,53c5bf64-dcfe-41b2-a60a-fc05d9eafabc,62064292-9471-4874-ae4a-cb0ef27d57d4,360,27,81,2025-01-01T00:00:00
1a26de2b-832b-45c4-a673-914f3909c15f,53c5bf64-dcfe-41b2-a60a-fc05d9eafabc,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,144,10,30,2025-01-01T00:00:00
38a8447c-8f4a-43dd-b281-698551e24ddf,67684a4f-747f-43d6-be4f-3869d718aada,e27df25e-c09e-4e8b-93d9-11ef7be3c806,161,47,94,2025-01-01T00:00:00
93c5546f-9e68-4514-a551-a1ca5ddd2ae3,67684a4f-747f-43d6-be4f-3869d718aada,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,500,42,210,2025-01-01T00:00:00
01d15b58-c08d-4ba7-82cc-768e48b94791,67684a4f-747f-43d6-be4f-3869d718aada,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,307,43,172,2025-01-01T00:00:00
e2fb17bc-5fd1-4273-8f21-2b1372b900f6,1ac4eec4-51cb-4abd-aad4-e099c9490df1,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,486,24,96,2025-01-01T00:00:00
3d92eb89-6722-4504-868e-a23d653df215,1ac4eec4-51cb-4abd-aad4-e099c9490df1,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,412,27,54,2025-01-01T00:00:00
8ba89b0d-ae9b-4458-b59c-9979927586c6,a1b5eaa5-e4d5-462b-8d75-3268133792ef,e27df25e-c09e-4e8b-93d9-11ef7be3c806,164,12,36,2025-01-01T00:00:00
e9922c8c-1905-4230-b612-32ef5550ad6e,084b6a6c-eebe-46e2-8682-0681d035a518,e27df25e-c09e-4e8b-93d9-11ef7be3c806,70,50,150,2025-01-01T00:00:00
4a86c970-4a0c-449d-8406-fc2bb6777085,084b6a6c-eebe-46e2-8682-0681d035a518,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,192,18,72,2025-01-01T00:00:00
18a92767-3f68-4887-8c5e-358a449c0b2d,7c9cd5af-78bd-46f3-8e89-1b42be40ac87,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,378,25,75,2025-01-01T00:00:00
ddf5198b-4466-4da2-ad4c-675cbb83d4c9,4cccbf03-a392-4850-9096-a78dec0d1afa,e27df25e-c09e-4e8b-93d9-11ef7be3c806,109,10,40,2025-01-01T00:00:00
8e119901-c58c-499d-95c0-e2286d7c8044,4cccbf03-a392-4850-9096-a78dec0d1afa,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,373,48,192,2025-01-01T00:00:00
0f5c1abf-be0b-4a39-b811-65bff5aba2e7,4cccbf03-a392-4850-9096-a78dec0d1afa,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,216,15,60,2025-01-01T00:00:00
b02e1955-58f4-49b7-a113-99fa0e4debb9,c098f9e5-c213-4ef6-bea2-517e5afff6a1,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,118,36,144,2025-01-01T00:00:00
9fd1bf94-9fae-4d0e-ac81-2ac30aa90b1d,c098f9e5-c213-4ef6-bea2-517e5afff6a1,62064292-9471-4874-ae4a-cb0ef27d57d4,216,13,26,2025-01-01T00:00:00
f836ca6c-4b85-4bf8-bf39-f9f22ae8c106,c098f9e5-c213-4ef6-bea2-517e5afff6a1,e27df25e-c09e-4e8b-93d9-11ef7be3c806,471,32,96,2025-01-01T00:00:00
41572dd9-d109-42cc-bea3-f00ed6f20e18,80f1d921-3b1a-4053-9142-e3d9613bd2bb,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,193,21,84,2025-01-01T00:00:00
683e7e50-c212-4f46-a8ee-76921789be80,80f1d921-3b1a-4053-9142-e3d9613bd2bb,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,58,44,88,2025-01-01T00:00:00
9d80146e-7890-470e-9c56-a6c6c0160d30,80f1d921-3b1a-4053-9142-e3d9613bd2bb,62064292-9471-4874-ae4a-cb0ef27d57d4,419,34,136,2025-01-01T00:00:00
6d32d36e-3406-4171-b466-55f42238276c,496ffcaf-67fc-4613-9369-456c5db9c167,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,374,48,144,2025-01-01T00:00:00
7270ea8b-2e1b-4f41-a2e5-d31a738d77af,496ffcaf-67fc-4613-9369-456c5db9c167,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,468,38,114,2025-01-01T00:00:00
4a60d7ab-3b12-49cf-9d15-5af185b3097b,496ffcaf-67fc-4613-9369-456c5db9c167,62064292-9471-4874-ae4a-cb0ef27d57d4,216,27,81,2025-01-01T00:00:00
5b5418e5-7ae2-49fb-87fd-08328d57c63e,cf02d801-77eb-4e1f-824a-fffc8768d8f9,62064292-9471-4874-ae4a-cb0ef27d57d4,372,35,105,2025-01-01T00:00:00
eb841948-4e4f-45dc-afe2-9757839c0201,cf02d801-77eb-4e1f-824a-fffc8768d8f9,e27df25e-c09e-4e8b-93d9-11ef7be3c806,278,24,120,2025-01-01T00:00:00
6165c9d5-62eb-43cb-92e5-9647c573b0ae,cf02d801-77eb-4e1f-824a-fffc8768d8f9,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,238,19,95,2025-01-01T00:00:00
f5362af7-3d0b-4b7a-b99b-6fce3e0b1b88,2050438c-a5ff-41b7-b24d-813cd2719c36,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,303,21,105,2025-01-01T00:00:00
477b9487-14c8-4b38-8b16-b4e5dcca2ec3,2d0d411b-3dc6-470c-acad-004a4f027adc,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,467,21,63,2025-01-01T00:00:00
